state_fips,state_usps,week_end_date,vacc_pct_full_18p,vacc_pct_any_18p,booster_pct_18p,cases_per_100k,deaths_per_100k,hesitancy_pct,population
01,AL,2022-06-01,73.7,82.2,47.5,107.5481602370232,0.2582904273196567,0.17350746268656717,5033094
01,AL,2022-06-08,73.7,82.2,47.6,139.5364362358422,0.2384219329104523,0.17350746268656717,5033094
01,AL,2022-06-15,73.8,82.3,47.7,168.78286000619102,0.3973698881840872,0.17350746268656717,5033094
01,AL,2022-06-22,73.8,82.3,47.8,212.5531531896682,0.5165808546393134,0.17350746268656717,5033094
01,AL,2022-06-29,73.5,82.7,49.2,262.0654412574055,0.3576328993656785,0.17350746268656717,5033094
01,AL,2022-07-06,73.5,82.7,49.3,242.9916866245693,0.5165808546393134,0.17350746268656717,5033094
01,AL,2022-07-13,73.6,82.8,49.5,343.04942446932245,0.9139507428234005,0.17350746268656717,5033094
01,AL,2022-07-20,73.7,82.9,49.7,338.89690913779873,0.7947397763681744,0.17350746268656717,5033094
01,AL,2022-07-27,73.7,82.9,49.8,341.38047093894926,0.7550027875497656,0.17350746268656717,5033094
01,AL,2022-08-03,73.8,83.0,49.9,106.01828616751446,0.01986849440920436,0.17350746268656717,5033094
01,AL,2022-08-10,73.9,83.0,49.9,239.35575214768488,1.6490850359639617,0.17350746268656717,5033094
01,AL,2022-08-17,73.9,83.0,49.9,265.323874340515,1.0331617092786267,0.17350746268656717,5033094
01,AL,2022-08-24,74.0,83.1,50.1,280.56300955237475,0.2980274161380654,0.17350746268656717,5033094
01,AL,2022-08-31,74.0,83.2,50.2,311.3790443810507,0.13907946086443052,0.17350746268656717,5033094
01,AL,2022-09-07,74.0,83.2,50.2,291.96752534325805,2.2252713738308882,0.17350746268656717,5033094
01,AL,2022-09-14,74.1,83.2,50.2,196.30072476293907,1.5696110583271443,0.17350746268656717,5033094
01,AL,2022-09-21,74.1,83.3,50.3,158.03400453081147,1.6490850359639617,0.17350746268656717,5033094
01,AL,2022-09-28,74.2,83.4,50.4,114.64121274110916,1.450400091871918,0.17350746268656717,5033094
01,AL,2022-10-05,75.0,83.4,50.6,84.06359984534365,0.5364493490485177,0.17350746268656717,5033094
01,AL,2022-10-12,75.1,83.5,50.7,71.30802643463444,1.0132932148694223,0.17350746268656717,5033094
01,AL,2022-10-19,75.1,83.6,50.9,59.90351064375114,0.6357918210945395,0.17350746268656717,5033094
01,AL,2022-10-26,75.2,83.7,51.0,50.98255665401838,0.5563178434577221,0.17350746268656717,5033094
01,AL,2022-11-02,75.3,83.8,51.1,59.247850328247395,0.496712360230109,0.17350746268656717,5033094
