state_usps,week_end_date,vacc_pct_any_18p,vacc_pct_full_18p,booster_pct_18p,population,weekly_cases_per_100k,weekly_deaths_per_100k,cases_per_100k,deaths_per_100k,weekly_cases_count,weekly_deaths_count,tot_cases,tot_deaths,hesitancy_pct
RI,2021-06-02,72.4,63.3,0.0,1097246,18.05,0.64,13186.29,247.35,198.0,7.0,144686,2714,9.47
RI,2021-06-09,73.4,64.7,0.0,1097246,18.68,0.64,13204.97,247.98,205.0,7.0,144891,2721,9.47
RI,2021-06-16,74.2,66.5,0.0,1097246,13.12,0.18,13218.09,248.17,144.0,2.0,145035,2723,9.47
RI,2021-06-23,75.1,68.1,0.0,1097246,11.12,0.27,13229.21,248.44,122.0,3.0,145157,2726,9.47
RI,2021-06-30,75.8,69.5,0.0,1097246,9.66,0.27,13238.87,248.71,106.0,3.0,145263,2729,9.47
RI,2021-07-07,76.3,70.1,0.0,1097246,12.85,0.0,13251.72,248.71,141.0,0.0,145404,2729,9.47
RI,2021-07-14,76.8,70.7,0.0,1097246,19.5,0.55,13271.23,249.26,214.0,6.0,145618,2735,9.47
RI,2021-07-21,77.3,71.3,0.0,1097246,37.82,0.27,13309.05,249.53,415.0,3.0,146033,2738,9.47
RI,2021-07-28,77.9,71.8,0.0,1097246,68.54,0.0,13377.58,249.53,752.0,0.0,146785,2738,9.47
RI,2021-08-04,78.9,72.3,0.0,1097246,118.21,0.36,13495.79,249.9,1297.0,4.0,148082,2742,9.47
RI,2021-08-11,80.1,73.0,0.0,1097246,144.36,0.09,13640.15,249.99,1584.0,1.0,149666,2743,9.47
RI,2021-08-18,81.0,73.8,0.0,1097246,179.9,0.73,13820.05,250.72,1974.0,8.0,151640,2751,9.47
RI,2021-08-25,82.1,74.7,0.0,1097246,170.06,0.91,13990.12,251.63,1866.0,10.0,153506,2761,9.47
RI,2021-09-01,83.2,75.6,0.0,1097246,194.49,0.91,14184.6,252.54,2134.0,10.0,155640,2771,9.47
RI,2021-09-08,84.2,76.4,0.0,1097246,186.19,1.37,14370.8,253.91,2043.0,15.0,157683,2786,9.47
RI,2021-09-15,85.1,77.2,0.0,1097246,222.19,2.1,14592.99,256.0,2438.0,23.0,160121,2809,9.47
RI,2021-09-22,85.9,78.0,0.0,1097246,204.79,0.91,14797.78,256.92,2247.0,10.0,162368,2819,9.47
RI,2021-09-29,86.9,79.0,0.0,1097246,187.29,1.64,14985.06,258.56,2055.0,18.0,164423,2837,9.47
RI,2021-10-06,87.8,80.0,0.0,1097246,166.51,1.28,15151.57,259.83,1827.0,14.0,166250,2851,9.47
RI,2021-10-13,88.3,80.5,0.0,1097246,165.87,0.73,15317.44,260.56,1820.0,8.0,168070,2859,9.47
RI,2021-10-20,88.9,81.1,6.4,1097246,148.83,1.0,15466.27,261.56,1633.0,11.0,169703,2870,9.47
RI,2021-10-27,89.8,81.7,8.6,1097246,122.85,0.64,15589.12,262.2,1348.0,7.0,171051,2877,9.47
RI,2021-11-03,90.7,82.3,12.8,1097246,145.82,0.27,15734.94,262.48,1600.0,3.0,172651,2880,9.47
RI,2021-11-10,91.5,82.7,16.1,1097246,187.65,0.64,15922.59,263.11,2059.0,7.0,174710,2887,9.47
RI,2021-11-17,92.3,83.1,19.7,1097246,257.37,1.37,16179.96,264.48,2824.0,15.0,177534,2902,9.47
RI,2021-11-24,93.2,83.5,24.3,1097246,322.08,1.28,16502.04,265.76,3534.0,14.0,181068,2916,9.47
RI,2021-12-01,94.1,83.9,27.7,1097246,405.11,2.1,16907.15,267.85,4445.0,23.0,185513,2939,9.47
RI,2021-12-08,95.4,84.4,32.1,1097246,554.93,1.09,17462.08,268.95,6089.0,12.0,191602,2951,9.47
RI,2021-12-15,95.0,84.9,37.0,1097246,661.93,3.1,18124.01,272.04,7263.0,34.0,198865,2985,9.47
RI,2021-12-22,95.0,85.4,41.7,1097246,728.37,3.01,18852.38,275.05,7992.0,33.0,206857,3018,9.47
RI,2021-12-29,95.0,85.8,44.7,1097246,1270.73,4.37,20123.11,279.43,13943.0,48.0,220800,3066,9.47
RI,2022-01-05,95.0,86.2,47.9,1099498,2660.76,4.27,22742.65,283.13,29255.0,47.0,250055,3113,9.47
RI,2022-01-12,95.0,86.6,51.2,1099498,3115.6,4.64,25858.26,287.77,34256.0,51.0,284311,3164,9.47
RI,2022-01-19,95.0,87.1,52.8,1099498,2339.43,6.73,28197.69,294.5,25722.0,74.0,310033,3238,9.47
RI,2022-01-26,95.0,87.3,53.1,1099498,1251.57,6.64,29449.26,301.14,13761.0,73.0,323794,3311,9.47
RI,2022-02-02,95.0,87.7,54.0,1099498,616.37,5.28,30065.63,306.41,6777.0,58.0,330571,3369,9.47
RI,2022-02-09,95.0,88.2,54.5,1099498,345.16,3.0,30410.79,309.41,3795.0,33.0,334366,3402,9.47
RI,2022-02-16,95.0,88.5,55.0,1099498,204.82,2.09,30615.61,311.51,2252.0,23.0,336618,3425,9.47
RI,2022-02-23,95.0,88.8,55.4,1099498,132.33,0.82,30747.94,312.32,1455.0,9.0,338073,3434,9.47
RI,2022-03-02,95.0,89.1,55.8,1099498,113.96,4.91,30861.9,317.24,1253.0,54.0,339326,3488,9.47
RI,2022-03-09,95.0,89.3,56.1,1099498,95.41,1.46,30957.31,318.69,1049.0,16.0,340375,3504,9.47
RI,2022-03-16,95.0,89.4,56.4,1099498,111.96,0.73,31069.27,319.42,1231.0,8.0,341606,3512,9.47
RI,2022-03-23,95.0,89.6,56.6,1099498,108.6,0.55,31177.86,319.96,1194.0,6.0,342800,3518,9.47
RI,2022-03-30,95.0,89.7,56.9,1099498,113.6,0.36,31291.46,320.33,1249.0,4.0,344049,3522,9.47
RI,2022-04-06,95.0,90.0,57.2,1099498,156.53,0.18,31447.99,320.51,1721.0,2.0,345770,3524,9.47
RI,2022-04-13,95.0,90.2,57.4,1099498,215.19,0.27,31663.18,320.78,2366.0,3.0,348136,3527,9.47
RI,2022-04-20,95.0,90.4,57.6,1099498,207.55,0.45,31870.73,321.24,2282.0,5.0,350418,3532,9.47
RI,2022-04-27,95.0,90.6,57.8,1099498,274.67,0.55,32145.4,321.78,3020.0,6.0,353438,3538,9.47
RI,2022-05-04,95.0,90.8,58.0,1099498,362.98,0.36,32508.38,322.15,3991.0,4.0,357429,3542,9.47
RI,2022-05-11,95.0,91.0,58.2,1099498,463.12,0.55,32971.5,322.69,5092.0,6.0,362521,3548,9.47
RI,2022-05-18,95.0,91.2,58.3,1099498,513.23,1.18,33484.74,323.88,5643.0,13.0,368164,3561,9.47
RI,2022-05-25,95.0,91.3,58.5,1099498,380.72,0.73,33865.45,324.6,4186.0,8.0,372350,3569,9.47
RI,2022-06-01,95.0,91.5,58.6,1099498,292.95,1.0,34158.41,325.6,3221.0,11.0,375571,3580,9.47
RI,2022-06-08,95.0,91.7,58.7,1099498,241.84,0.36,34400.24,325.97,2659.0,4.0,378230,3584,9.47
RI,2022-06-15,95.0,91.8,58.9,1099498,186.27,1.09,34586.51,327.06,2048.0,12.0,380278,3596,9.47
RI,2022-06-22,95.0,91.9,59.0,1099498,157.98,0.82,34744.49,327.88,1737.0,9.0,382015,3605,9.47
RI,2022-06-29,95.0,91.9,59.4,1099498,165.44,0.36,34909.93,328.24,1819.0,4.0,383834,3609,9.47
RI,2022-07-06,95.0,92.0,59.5,1099498,138.97,0.36,35048.9,328.6,1528.0,4.0,385362,3613,9.47
RI,2022-07-13,95.0,92.1,59.6,1099498,178.99,0.73,35227.89,329.33,1968.0,8.0,387330,3621,9.47
RI,2022-07-20,95.0,92.3,59.7,1099498,164.07,0.36,35391.97,329.7,1804.0,4.0,389134,3625,9.47
RI,2022-07-27,95.0,92.4,59.8,1099498,172.08,0.45,35564.05,330.15,1892.0,5.0,391026,3630,9.47
RI,2022-08-03,95.0,92.5,59.9,1099498,182.9,0.0,35746.95,330.15,2011.0,0.0,393037,3630,9.47
RI,2022-08-10,95.0,92.6,59.9,1099498,160.89,0.45,35907.84,330.61,1769.0,5.0,394806,3635,9.47
RI,2022-08-17,95.0,92.7,60.0,1099498,152.89,0.18,36060.73,330.79,1681.0,2.0,396487,3637,9.47
RI,2022-08-24,95.0,92.9,60.1,1099498,149.07,0.64,36209.8,331.42,1639.0,7.0,398126,3644,9.47
RI,2022-08-31,95.0,93.0,60.1,1099498,143.79,0.73,36353.59,332.15,1581.0,8.0,399707,3652,9.47
RI,2022-09-07,95.0,93.0,60.2,1099498,124.6,0.45,36478.19,332.61,1370.0,5.0,401077,3657,9.47
RI,2022-09-14,95.0,93.1,60.2,1099498,162.35,0.82,36640.54,333.42,1785.0,9.0,402862,3666,9.47
RI,2022-09-21,95.0,93.3,60.3,1099498,164.89,0.27,36805.43,333.7,1813.0,3.0,404675,3669,9.47
RI,2022-09-28,95.0,93.5,60.4,1099498,163.71,0.45,36969.14,334.15,1800.0,5.0,406475,3674,9.47
RI,2022-10-05,95.0,93.7,60.5,1099498,142.52,0.45,37111.66,334.61,1567.0,5.0,408042,3679,9.47
RI,2022-10-12,95.0,93.9,60.6,1099498,143.79,0.45,37255.46,335.06,1581.0,5.0,409623,3684,9.47
RI,2022-10-19,95.0,94.1,60.7,1099498,140.34,0.45,37395.79,335.52,1543.0,5.0,411166,3689,9.47
RI,2022-10-26,95.0,94.3,60.9,1099498,118.05,0.64,37513.85,336.15,1298.0,7.0,412464,3696,9.47
RI,2022-11-02,95.0,94.5,61.0,1099498,108.87,0.82,37622.72,336.97,1197.0,9.0,413661,3705,9.47
RI,2022-11-09,95.0,94.6,61.1,1099498,111.51,1.46,37734.22,338.43,1226.0,16.0,414887,3721,9.47
RI,2022-11-16,95.0,94.8,61.2,1099498,95.04,0.91,37829.26,339.34,1045.0,10.0,415932,3731,9.47
RI,2022-11-23,95.0,94.9,61.3,1099498,103.23,0.45,37932.49,339.79,1135.0,5.0,417067,3736,9.47
RI,2022-11-30,95.0,94.9,61.4,1099498,132.33,1.0,38064.83,340.79,1455.0,11.0,418522,3747,9.47
RI,2022-12-07,95.0,95.0,61.4,1099498,163.62,1.0,38228.45,341.79,1799.0,11.0,420321,3758,9.47
RI,2022-12-14,95.0,95.0,61.5,1099498,159.53,1.09,38387.97,342.88,1754.0,12.0,422075,3770,9.47
RI,2022-12-21,95.0,95.0,61.6,1099498,191.36,1.09,38579.33,343.98,2104.0,12.0,424179,3782,9.47
RI,2022-12-28,95.0,95.0,61.6,1099498,184.63,0.45,38763.96,344.43,2030.0,5.0,426209,3787,9.47
RI,2023-01-04,95.0,95.0,61.6,1103429,215.42,1.0,38841.28,344.2,2377.0,11.0,428586,3798,9.47
RI,2023-01-11,95.0,95.0,61.7,1103429,189.59,1.0,39030.88,345.2,2092.0,11.0,430678,3809,9.47
RI,2023-01-18,95.0,95.0,61.8,1103429,149.35,1.09,39180.23,346.28,1648.0,12.0,432326,3821,9.47
RI,2023-01-25,95.0,95.0,61.8,1103429,135.58,1.0,39315.81,347.28,1496.0,11.0,433822,3832,9.47
RI,2023-02-01,95.0,95.0,61.9,1103429,118.45,0.82,39434.25,348.1,1307.0,9.0,435129,3841,9.47
RI,2023-02-08,95.0,95.0,61.9,1103429,92.89,0.54,39527.15,348.64,1025.0,6.0,436154,3847,9.47
RI,2023-02-15,95.0,95.0,61.9,1103429,80.57,1.18,39607.71,349.82,889.0,13.0,437043,3860,9.47
RI,2023-02-22,95.0,95.0,61.9,1103429,64.98,0.45,39672.69,350.27,717.0,5.0,437760,3865,9.47
RI,2023-03-01,95.0,95.0,62.0,1103429,55.64,0.45,39728.34,350.72,614.0,5.0,438374,3870,9.47
RI,2023-03-08,95.0,95.0,62.0,1103429,47.04,0.82,39775.37,351.54,519.0,9.0,438893,3879,9.47
RI,2023-03-15,95.0,95.0,62.0,1103429,38.79,0.45,39814.16,351.99,428.0,5.0,439321,3884,9.47
RI,2023-03-22,95.0,95.0,62.0,1103429,38.06,0.54,39852.22,352.54,420.0,6.0,439741,3890,9.47
RI,2023-03-29,95.0,95.0,62.0,1103429,31.54,0.36,39883.76,352.9,348.0,4.0,440089,3894,9.47
RI,2023-04-05,95.0,95.0,62.1,1103429,29.73,0.63,39913.49,353.53,328.0,7.0,440417,3901,9.47
RI,2023-04-12,95.0,95.0,62.1,1103429,25.19,0.27,39938.68,353.81,278.0,3.0,440695,3904,9.47
RI,2023-04-19,95.0,95.0,62.1,1103429,20.39,0.36,39959.07,354.17,225.0,4.0,440920,3908,9.47
RI,2023-04-26,95.0,95.0,62.1,1103429,16.68,0.36,39975.75,354.53,184.0,4.0,441104,3912,9.47
RI,2023-05-03,95.0,95.0,62.1,1103429,16.04,0.27,39991.79,354.8,177.0,3.0,441281,3915,9.47
RI,2023-05-10,95.0,95.0,62.1,1103429,16.77,0.0,40008.56,354.8,185.0,0.0,441466,3915,9.47
SC,2020-12-16,0.0,0.0,0.0,5132249,5068.34,93.53,5068.34,93.53,260120.0,4800.0,260120,4800,21.56
SC,2020-12-23,0.0,0.0,0.0,5132249,430.81,4.44,5499.15,97.97,22110.0,228.0,282230,5028,21.56
SC,2020-12-30,0.0,0.0,0.0,5132249,413.95,4.31,5913.1,102.27,21245.0,221.0,303475,5249,21.56
SC,2021-01-06,0.0,0.0,0.0,5194274,572.94,6.43,6415.43,107.48,29760.0,334.0,333235,5583,21.56
SC,2021-01-13,0.0,0.0,0.0,5194274,618.82,6.31,7034.25,113.8,32143.0,328.0,365378,5911,21.56
SC,2021-01-20,0.0,0.0,0.0,5194274,663.52,8.01,7697.76,121.81,34465.0,416.0,399843,6327,21.56
SC,2021-01-27,0.0,0.0,0.0,5194274,527.27,6.58,8225.04,128.39,27388.0,342.0,427231,6669,21.56
SC,2021-02-03,0.0,0.0,0.0,5194274,453.63,13.98,8678.67,142.37,23563.0,726.0,450794,7395,21.56
SC,2021-02-10,0.0,0.0,0.0,5194274,430.2,6.68,9108.88,149.05,22346.0,347.0,473140,7742,21.56
SC,2021-02-17,13.0,0.0,0.0,5194274,370.2,7.2,9479.07,156.25,19229.0,374.0,492369,8116,21.56
SC,2021-02-24,17.0,0.0,0.0,5194274,321.03,5.45,9800.1,161.7,16675.0,283.0,509044,8399,21.56
SC,2021-03-03,19.0,0.0,0.0,5194274,210.85,4.24,10010.95,165.93,10952.0,220.0,519996,8619,21.56
SC,2021-03-10,22.3,12.8,0.0,5194274,163.2,3.14,10174.15,169.07,8477.0,163.0,528473,8782,21.56
SC,2021-03-17,26.4,14.8,0.0,5194274,146.83,2.83,10320.98,171.9,7627.0,147.0,536100,8929,21.56
SC,2021-03-24,30.6,16.7,0.0,5194274,150.78,2.43,10471.76,174.33,7832.0,126.0,543932,9055,21.56
SC,2021-03-31,34.7,19.2,0.0,5194274,148.22,1.73,10619.98,176.06,7699.0,90.0,551631,9145,21.56
SC,2021-04-07,37.7,22.0,0.0,5194274,134.76,1.25,10754.75,177.31,7000.0,65.0,558631,9210,21.56
SC,2021-04-14,41.8,26.8,0.0,5194274,121.33,1.71,10876.07,179.02,6302.0,89.0,564933,9299,21.56
SC,2021-04-21,44.1,30.6,0.0,5194274,123.91,1.21,10999.98,180.24,6436.0,63.0,571369,9362,21.56
SC,2021-04-28,45.6,33.8,0.0,5194274,101.48,2.06,11101.46,182.3,5271.0,107.0,576640,9469,21.56
SC,2021-05-05,46.8,36.2,0.0,5194274,100.09,1.23,11201.55,183.53,5199.0,64.0,581839,9533,21.56
SC,2021-05-12,48.1,38.8,0.0,5194274,72.41,1.08,11273.95,184.61,3761.0,56.0,585600,9589,21.56
SC,2021-05-19,49.1,40.4,0.0,5194274,74.52,1.12,11348.48,185.72,3871.0,58.0,589471,9647,21.56
SC,2021-05-26,50.2,41.7,0.0,5194274,45.49,0.77,11393.97,186.49,2363.0,40.0,591834,9687,21.56
SC,2021-06-02,51.0,42.7,0.0,5194274,29.84,0.5,11423.81,186.99,1550.0,26.0,593384,9713,21.56
SC,2021-06-09,51.8,44.1,0.0,5194274,20.41,0.65,11444.22,187.65,1060.0,34.0,594444,9747,21.56
SC,2021-06-16,52.5,45.3,0.0,5194274,14.88,0.56,11459.1,188.21,773.0,29.0,595217,9776,21.56
SC,2021-06-23,53.7,46.5,0.0,5194274,12.05,0.31,11471.15,188.52,626.0,16.0,595843,9792,21.56
SC,2021-06-30,54.5,47.9,0.0,5194274,18.67,0.35,11489.83,188.86,970.0,18.0,596813,9810,21.56
SC,2021-07-07,54.9,48.4,0.0,5194274,27.22,0.4,11517.05,189.27,1414.0,21.0,598227,9831,21.56
SC,2021-07-14,55.4,48.9,0.0,5194274,45.8,0.25,11562.85,189.52,2379.0,13.0,600606,9844,21.56
SC,2021-07-21,55.9,49.3,0.0,5194274,77.91,0.48,11640.76,190.0,4047.0,25.0,604653,9869,21.56
SC,2021-07-28,56.6,49.8,0.0,5194274,161.33,0.48,11802.09,190.48,8380.0,25.0,613033,9894,21.56
SC,2021-08-04,57.6,50.2,0.0,5194274,292.05,0.69,12094.14,191.17,15170.0,36.0,628203,9930,21.56
SC,2021-08-11,58.7,50.6,0.0,5194274,390.91,1.48,12485.06,192.65,20305.0,77.0,648508,10007,21.56
SC,2021-08-18,60.1,51.3,0.0,5194274,474.83,2.58,12959.89,195.23,24664.0,134.0,673172,10141,21.56
SC,2021-08-25,61.2,52.0,0.0,5194274,572.21,4.16,13532.09,199.39,29722.0,216.0,702894,10357,21.56
SC,2021-09-01,62.5,53.0,0.0,5194274,726.57,6.3,14258.66,205.69,37740.0,327.0,740634,10684,21.56
SC,2021-09-08,63.6,53.9,0.0,5194274,687.45,6.01,14946.11,211.69,35708.0,312.0,776342,10996,21.56
SC,2021-09-15,64.6,54.9,0.0,5194274,643.75,9.38,15589.86,221.07,33438.0,487.0,809780,11483,21.56
SC,2021-09-22,65.5,56.0,0.0,5194274,483.22,8.3,16073.08,229.37,25100.0,431.0,834880,11914,21.56
SC,2021-09-29,66.3,57.0,0.0,5194274,384.94,8.82,16458.03,238.19,19995.0,458.0,854875,12372,21.56
SC,2021-10-06,67.0,57.8,0.0,5194274,288.07,7.93,16746.09,246.12,14963.0,412.0,869838,12784,21.56
SC,2021-10-13,67.5,58.5,0.0,5194274,214.58,5.97,16960.68,252.09,11146.0,310.0,880984,13094,21.56
SC,2021-10-20,68.1,59.3,8.5,5194274,156.25,5.26,17116.93,257.34,8116.0,273.0,889100,13367,21.56
SC,2021-10-27,68.8,59.9,10.3,5194274,112.12,4.56,17229.05,261.9,5824.0,237.0,894924,13604,21.56
SC,2021-11-03,69.5,60.4,13.2,5194274,106.73,3.77,17335.78,265.68,5544.0,196.0,900468,13800,21.56
SC,2021-11-10,70.0,60.8,15.6,5194274,90.7,2.33,17426.48,268.01,4711.0,121.0,905179,13921,21.56
SC,2021-11-17,70.6,61.2,18.0,5194274,91.0,2.73,17517.48,270.74,4727.0,142.0,909906,14063,21.56
SC,2021-11-24,71.3,61.6,20.6,5194274,97.41,1.73,17614.9,272.47,5060.0,90.0,914966,14153,21.56
SC,2021-12-01,71.7,61.9,22.4,5194274,81.24,1.54,17696.14,274.01,4220.0,80.0,919186,14233,21.56
SC,2021-12-08,72.5,62.3,25.8,5194274,139.94,1.94,17836.08,275.96,7269.0,101.0,926455,14334,21.56
SC,2021-12-15,73.0,62.6,28.3,5194274,140.52,1.85,17976.6,277.81,7299.0,96.0,933754,14430,21.56
SC,2021-12-22,73.6,62.9,30.8,5194274,165.68,1.85,18142.29,279.65,8606.0,96.0,942360,14526,21.56
SC,2021-12-29,74.0,63.1,32.8,5194274,343.36,1.62,18485.64,281.27,17835.0,84.0,960195,14610,21.56
SC,2022-01-05,74.5,63.3,34.6,5287935,1101.38,1.99,19259.6,278.27,58240.0,105.0,1018435,14715,21.56
SC,2022-01-12,75.1,63.6,36.8,5287935,1822.0,2.5,21081.59,280.77,96346.0,132.0,1114781,14847,21.56
SC,2022-01-19,76.5,64.4,37.9,5287935,2306.21,3.44,23387.81,284.21,121951.0,182.0,1236732,15029,21.56
SC,2022-01-26,76.8,64.6,38.6,5287935,1734.48,2.4,25122.28,286.61,91718.0,127.0,1328450,15156,21.56
SC,2022-02-02,77.0,64.8,39.3,5287935,1251.93,8.57,26374.21,295.18,66201.0,453.0,1394651,15609,21.56
SC,2022-02-09,77.2,64.9,39.8,5287935,628.18,7.73,27002.39,302.92,33218.0,409.0,1427869,16018,21.56
SC,2022-02-16,77.4,65.1,40.2,5287935,331.21,7.36,27333.6,310.27,17514.0,389.0,1445383,16407,21.56
SC,2022-02-23,77.6,65.4,40.5,5287935,219.65,3.91,27553.25,314.19,11615.0,207.0,1456998,16614,21.56
SC,2022-03-02,77.8,65.5,40.9,5287935,90.64,5.94,27643.89,320.12,4793.0,314.0,1461791,16928,21.56
SC,2022-03-09,77.9,65.7,41.2,5287935,45.8,6.11,27689.69,326.23,2422.0,323.0,1464213,17251,21.56
SC,2022-03-16,78.1,65.9,41.4,5287935,28.8,2.44,27718.5,328.67,1523.0,129.0,1465736,17380,21.56
SC,2022-03-23,78.2,66.0,41.5,5287935,26.02,2.14,27744.52,330.81,1376.0,113.0,1467112,17493,21.56
SC,2022-03-30,78.3,66.0,41.7,5287935,19.33,1.78,27763.84,332.59,1022.0,94.0,1468134,17587,21.56
SC,2022-04-06,78.3,66.1,41.7,5287935,29.6,1.19,27793.44,333.78,1565.0,63.0,1469699,17650,21.56
SC,2022-04-13,78.4,66.1,41.8,5287935,16.98,0.91,27810.42,334.69,898.0,48.0,1470597,17698,21.56
SC,2022-04-20,78.4,66.1,41.8,5287935,28.29,0.68,27838.71,335.37,1496.0,36.0,1472093,17734,21.56
SC,2022-04-27,78.5,66.2,41.8,5287935,41.24,0.62,27879.96,335.99,2181.0,33.0,1474274,17767,21.56
SC,2022-05-04,78.8,66.6,42.6,5287935,60.25,1.53,27940.21,337.52,3186.0,81.0,1477460,17848,21.56
SC,2022-05-11,78.9,66.7,42.8,5287935,85.38,0.38,28025.59,337.9,4515.0,20.0,1481975,17868,21.56
SC,2022-05-18,79.0,66.8,42.9,5287935,108.79,0.42,28134.39,338.32,5753.0,22.0,1487728,17890,21.56
SC,2022-05-25,79.2,66.9,43.1,5287935,151.93,0.28,28286.32,338.6,8034.0,15.0,1495762,17905,21.56
SC,2022-06-01,79.2,67.0,43.2,5287935,174.08,0.04,28460.39,338.64,9205.0,2.0,1504967,17907,21.56
SC,2022-06-08,79.3,67.1,43.3,5287935,178.82,1.19,28639.21,339.83,9456.0,63.0,1514423,17970,21.56
SC,2022-06-15,79.4,67.1,43.5,5287935,195.69,0.47,28834.9,340.3,10348.0,25.0,1524771,17995,21.56
SC,2022-06-22,79.5,67.2,43.6,5287935,200.85,0.23,29035.76,340.53,10621.0,12.0,1535392,18007,21.56
SC,2022-06-29,79.6,67.2,44.3,5287935,208.29,0.49,29244.04,341.02,11014.0,26.0,1546406,18033,21.56
SC,2022-07-06,79.7,67.3,44.4,5287935,259.7,0.19,29503.75,341.21,13733.0,10.0,1560139,18043,21.56
SC,2022-07-13,79.8,67.3,44.4,5287935,254.28,0.23,29758.02,341.44,13446.0,12.0,1573585,18055,21.56
SC,2022-07-20,79.9,67.4,44.6,5287935,263.2,1.44,30021.23,342.87,13918.0,76.0,1587503,18131,21.56
SC,2022-07-27,79.9,67.5,44.7,5287935,334.01,1.1,30355.23,343.97,17662.0,58.0,1605165,18189,21.56
SC,2022-08-03,80.0,67.6,44.8,5287935,301.74,0.36,30656.98,344.33,15956.0,19.0,1621121,18208,21.56
SC,2022-08-10,80.1,67.7,44.9,5287935,302.33,0.13,30959.31,344.46,15987.0,7.0,1637108,18215,21.56
SC,2022-08-17,80.2,67.8,45.0,5287935,257.95,0.23,31217.25,344.69,13640.0,12.0,1650748,18227,21.56
SC,2022-08-24,80.2,67.8,45.0,5287935,194.25,0.34,31411.51,345.03,10272.0,18.0,1661020,18245,21.56
SC,2022-08-31,80.3,67.9,45.1,5287935,250.78,0.34,31662.28,345.37,13261.0,18.0,1674281,18263,21.56
SC,2022-09-07,80.3,67.9,45.1,5287935,252.63,0.68,31914.92,346.05,13359.0,36.0,1687640,18299,21.56
SC,2022-09-14,80.4,68.0,45.1,5287935,172.2,0.32,32087.12,346.37,9106.0,17.0,1696746,18316,21.56
SC,2022-09-21,80.5,68.0,45.2,5287935,126.57,0.28,32213.69,346.66,6693.0,15.0,1703439,18331,21.56
SC,2022-09-28,80.6,68.1,45.4,5287935,87.65,0.64,32301.34,347.3,4635.0,34.0,1708074,18365,21.56
SC,2022-10-05,80.7,68.3,45.5,5287935,79.56,0.47,32380.9,347.77,4207.0,25.0,1712281,18390,21.56
SC,2022-10-12,80.8,68.4,45.6,5287935,59.63,1.48,32440.53,349.25,3153.0,78.0,1715434,18468,21.56
SC,2022-10-19,80.9,68.5,45.8,5287935,59.87,1.12,32500.4,350.36,3166.0,59.0,1718600,18527,21.56
SC,2022-10-26,81.0,68.6,45.9,5287935,58.49,0.96,32558.89,351.33,3093.0,51.0,1721693,18578,21.56
SC,2022-11-02,81.1,68.8,46.1,5287935,65.56,1.04,32624.46,352.37,3467.0,55.0,1725160,18633,21.56
SC,2022-11-09,81.3,68.9,46.3,5287935,78.92,0.51,32703.37,352.88,4173.0,27.0,1729333,18660,21.56
SC,2022-11-16,81.3,68.9,46.4,5287935,55.86,0.34,32759.23,353.22,2954.0,18.0,1732287,18678,21.56
SC,2022-11-23,81.5,69.0,46.5,5287935,57.94,0.53,32817.18,353.75,3064.0,28.0,1735351,18706,21.56
SC,2022-11-30,81.5,69.1,46.5,5287935,57.26,0.08,32874.44,353.82,3028.0,4.0,1738379,18710,21.56
SC,2022-12-07,81.6,69.1,46.7,5287935,128.39,0.87,33002.83,354.69,6789.0,46.0,1745168,18756,21.56
SC,2022-12-14,81.7,69.2,46.8,5287935,122.51,0.51,33125.33,355.2,6478.0,27.0,1751646,18783,21.56
SC,2022-12-21,81.7,69.3,46.8,5287935,161.84,0.53,33287.17,355.73,8558.0,28.0,1760204,18811,21.56
SC,2022-12-28,81.8,69.3,46.9,5287935,186.37,0.43,33473.54,356.17,9855.0,23.0,1770059,18834,21.56
SC,2023-01-04,81.8,69.3,46.9,5387830,196.55,0.28,33049.47,349.84,10590.0,15.0,1780649,18849,21.56
SC,2023-01-11,81.9,69.4,47.0,5387830,209.43,2.49,33258.9,352.33,11284.0,134.0,1791933,18983,21.56
SC,2023-01-18,81.9,69.4,47.0,5387830,149.1,1.6,33408.0,353.93,8033.0,86.0,1799966,19069,21.56
SC,2023-01-25,81.9,69.4,47.1,5387830,130.91,0.45,33538.9,354.37,7053.0,24.0,1807019,19093,21.56
SC,2023-02-01,82.0,69.4,47.1,5387830,110.23,2.47,33649.13,356.84,5939.0,133.0,1812958,19226,21.56
SC,2023-02-08,82.0,69.5,47.1,5387830,103.72,1.93,33752.85,358.77,5588.0,104.0,1818546,19330,21.56
SC,2023-02-15,82.0,69.5,47.1,5387830,90.33,1.17,33843.18,359.94,4867.0,63.0,1823413,19393,21.56
SC,2023-02-22,82.0,69.5,47.2,5387830,78.08,1.78,33921.26,361.72,4207.0,96.0,1827620,19489,21.56
SC,2023-03-01,82.0,69.5,47.2,5387830,113.42,0.78,34034.69,362.5,6111.0,42.0,1833731,19531,21.56
SC,2023-03-08,82.1,69.5,47.2,5387830,52.66,1.26,34087.34,363.76,2837.0,68.0,1836568,19599,21.56
SC,2023-03-15,82.1,69.5,47.2,5387830,35.21,1.0,34122.55,364.77,1897.0,54.0,1838465,19653,21.56
SC,2023-03-22,82.1,69.6,47.2,5387830,36.99,0.35,34159.54,365.12,1993.0,19.0,1840458,19672,21.56
SC,2023-03-29,82.1,69.6,47.2,5387830,38.25,0.2,34197.79,365.32,2061.0,11.0,1842519,19683,21.56
